17:44:5##[['17:44', 'Burger Gezond', 1156], ['17:44', 'Burger De Grote Honger', 289]]
17:44:35##[['17:44', 'Burger Gezond', 1156], ['17:44', 'Burger De Grote Honger', 289]]
17:45:5##[['17:45', 'Burger Gezond', 1156], ['17:45', 'Burger De Grote Honger', 289]]
17:45:35##[['17:45', 'Burger Gezond', 1156], ['17:45', 'Burger De Grote Honger', 289]]
17:46:5##[['17:46', 'Burger Gezond', 1156], ['17:46', 'Burger De Grote Honger', 289]]
17:46:35##[['17:46', 'Burger Gezond', 1156], ['17:46', 'Burger De Grote Honger', 289]]
17:47:5##[['17:47', 'Burger Gezond', 1156], ['17:47', 'Burger De Grote Honger', 289]]
17:47:35##[['17:47', 'Burger Gezond', 1156], ['17:47', 'Burger De Grote Honger', 289]]
17:48:5##[['17:48', 'Burger Gezond', 1156], ['17:48', 'Burger De Grote Honger', 289]]
17:48:35##[['17:48', 'Burger Gezond', 1156], ['17:48', 'Burger De Grote Honger', 289]]
17:49:5##[['17:49', 'Burger Gezond', 1156], ['17:49', 'Burger De Grote Honger', 289]]
17:49:35##[['17:49', 'Burger Gezond', 1156], ['17:49', 'Burger De Grote Honger', 289]]
17:50:5##[['17:50', 'Burger Gezond', 1156], ['17:50', 'Burger De Grote Honger', 289]]
17:50:35##[['17:50', 'Burger Gezond', 1156], ['17:50', 'Burger De Grote Honger', 289]]
17:51:5##[['17:51', 'Burger Gezond', 1156], ['17:51', 'Burger De Grote Honger', 289]]
17:51:35##[['17:51', 'Burger Gezond', 1156], ['17:51', 'Burger De Grote Honger', 289]]
17:52:5##[['17:52', 'Burger Gezond', 1156], ['17:52', 'Burger De Grote Honger', 289]]
17:52:35##[['17:52', 'Burger Gezond', 1156], ['17:52', 'Burger De Grote Honger', 289]]
17:53:5##[['17:53', 'Burger Gezond', 1156], ['17:53', 'Burger De Grote Honger', 289]]
17:53:35##[['17:53', 'Burger Gezond', 1156], ['17:53', 'Burger De Grote Honger', 289]]
17:54:5##[['17:54', 'Burger Gezond', 1156], ['17:54', 'Burger De Grote Honger', 289]]
17:54:35##[['17:54', 'Burger Gezond', 1156], ['17:54', 'Burger De Grote Honger', 289]]
17:55:5##[['17:55', 'Burger Gezond', 1156], ['17:55', 'Burger De Grote Honger', 289]]
17:55:35##[['17:55', 'Burger Gezond', 1156], ['17:55', 'Burger De Grote Honger', 289]]
17:56:5##[['17:56', 'Burger Gezond', 1156], ['17:56', 'Burger De Grote Honger', 289]]
17:56:35##[['17:56', 'Burger Gezond', 1156], ['17:56', 'Burger De Grote Honger', 289]]
17:57:5##[['17:57', 'Burger Gezond', 1156], ['17:57', 'Burger De Grote Honger', 289]]
17:57:35##[['17:57', 'Burger Gezond', 1156], ['17:57', 'Burger De Grote Honger', 289]]
17:58:5##[['17:58', 'Burger Gezond', 1156], ['17:58', 'Burger De Grote Honger', 289]]
17:58:35##[['17:58', 'Burger Gezond', 1156], ['17:58', 'Burger De Grote Honger', 289]]
17:59:5##[['17:59', 'Burger Gezond', 1156], ['17:59', 'Burger De Grote Honger', 289]]
17:59:35##[['17:59', 'Burger Gezond', 1156], ['17:59', 'Burger De Grote Honger', 289]]
18:0:5##[['18:0', 'Burger Gezond', 1156], ['18:0', 'Burger De Grote Honger', 289]]
18:0:35##[['18:0', 'Burger Gezond', 1156], ['18:0', 'Burger De Grote Honger', 289]]
18:1:5##[['18:1', 'Burger Gezond', 1156], ['18:1', 'Burger De Grote Honger', 289]]
18:1:35##[['18:1', 'Burger Gezond', 1156], ['18:1', 'Burger De Grote Honger', 289]]
18:2:5##[['18:2', 'Burger Gezond', 1156], ['18:2', 'Burger De Grote Honger', 289]]
18:2:35##[['18:2', 'Burger Gezond', 1156], ['18:2', 'Burger De Grote Honger', 289]]
18:3:5##[['18:3', 'Burger Gezond', 1156], ['18:3', 'Burger De Grote Honger', 289]]
18:3:35##[['18:3', 'Burger Gezond', 1156], ['18:3', 'Burger De Grote Honger', 289]]
18:4:5##[['18:4', 'Burger Gezond', 1156], ['18:4', 'Burger De Grote Honger', 289]]
18:4:35##[['18:4', 'Burger Gezond', 1156], ['18:4', 'Burger De Grote Honger', 289]]
18:4:46##[['18:4', 'Burger Gezond', 1156], ['18:4', 'Burger De Grote Honger', 289]]
18:5:15##[['18:5', 'Burger Gezond', 1156], ['18:5', 'Burger De Grote Honger', 289]]
18:5:45##[['18:5', 'Burger Gezond', 1156], ['18:5', 'Burger De Grote Honger', 289]]
18:6:15##[['18:6', 'Burger Gezond', 1156], ['18:6', 'Burger De Grote Honger', 289]]
18:6:45##[['18:6', 'Burger Gezond', 1156], ['18:6', 'Burger De Grote Honger', 289]]
18:7:16##[['18:7', 'Burger Gezond', 1156], ['18:7', 'Burger De Grote Honger', 289]]
18:7:45##[['18:7', 'Burger Gezond', 1156], ['18:7', 'Burger De Grote Honger', 289]]
18:8:15##[['18:8', 'Burger Gezond', 1156], ['18:8', 'Burger De Grote Honger', 289]]
18:8:47##[['18:8', 'Burger Gezond', 1156], ['18:8', 'Burger De Grote Honger', 289]]
18:9:17##[['18:9', 'Burger Gezond', 1156], ['18:9', 'Burger De Grote Honger', 289]]
18:9:47##[['18:9', 'Burger Gezond', 1156], ['18:9', 'Burger De Grote Honger', 289]]
18:10:17##[['18:10', 'Burger Gezond', 1156], ['18:10', 'Burger De Grote Honger', 289]]
18:10:47##[['18:10', 'Burger Gezond', 1156], ['18:10', 'Burger De Grote Honger', 289]]
18:11:17##[['18:11', 'Burger Gezond', 1156], ['18:11', 'Burger De Grote Honger', 289]]
19:10:11##[['19:10', 'Burger Gezond', 1008], ['19:10', 'Burger De Grote Honger', 77]]
19:10:41##[['19:10', 'Burger Gezond', 1008], ['19:10', 'Burger De Grote Honger', 77]]
19:11:11##[['19:11', 'Burger Gezond', 1008], ['19:11', 'Burger De Grote Honger', 77]]
19:11:42##[['19:11', 'Burger Gezond', 1008], ['19:11', 'Burger De Grote Honger', 77]]
19:12:13##[['19:12', 'Burger Gezond', 1008], ['19:12', 'Burger De Grote Honger', 77]]
19:12:43##[['19:12', 'Burger Gezond', 1008], ['19:12', 'Burger De Grote Honger', 77]]
19:13:13##[['19:13', 'Burger Gezond', 1008], ['19:13', 'Burger De Grote Honger', 77]]
19:13:43##[['19:13', 'Burger Gezond', 1008], ['19:13', 'Burger De Grote Honger', 77]]
19:14:13##[['19:14', 'Burger Gezond', 1008], ['19:14', 'Burger De Grote Honger', 77]]
19:14:43##[['19:14', 'Burger Gezond', 1008], ['19:14', 'Burger De Grote Honger', 77]]
19:15:13##[['19:15', 'Burger Gezond', 1008], ['19:15', 'Burger De Grote Honger', 77]]
19:15:43##[['19:15', 'Burger Gezond', 1008], ['19:15', 'Burger De Grote Honger', 77]]
19:16:13##[['19:16', 'Burger Gezond', 1008], ['19:16', 'Burger De Grote Honger', 77]]
19:17:5##[['19:17', 'Burger Gezond', 1008], ['19:17', 'Burger De Grote Honger', 77]]
19:17:13##[['19:17', 'Burger Gezond', 1008], ['19:17', 'Burger De Grote Honger', 77]]
19:17:43##[['19:17', 'Burger Gezond', 1008], ['19:17', 'Burger De Grote Honger', 77]]
19:18:13##[['19:18', 'Burger Gezond', 1008], ['19:18', 'Burger De Grote Honger', 77]]
19:18:43##[['19:18', 'Burger Gezond', 1008], ['19:18', 'Burger De Grote Honger', 77]]
19:19:13##[['19:19', 'Burger Gezond', 1008], ['19:19', 'Burger De Grote Honger', 77]]
19:19:43##[['19:19', 'Burger Gezond', 1008], ['19:19', 'Burger De Grote Honger', 77]]
19:20:13##[['19:20', 'Burger Gezond', 1008], ['19:20', 'Burger De Grote Honger', 77]]
19:20:43##[['19:20', 'Burger Gezond', 1008], ['19:20', 'Burger De Grote Honger', 77]]
19:21:13##[['19:21', 'Burger Gezond', 1008], ['19:21', 'Burger De Grote Honger', 77]]
19:21:43##[['19:21', 'Burger Gezond', 1008], ['19:21', 'Burger De Grote Honger', 77]]
19:22:53##[['19:22', 'Burger Gezond', 1008], ['19:22', 'Burger De Grote Honger', 77]]
18:37:7##[['18:37', 'Burger Gezond', 945], ['18:37', 'Burger De Grote Honger', 53]]
18:37:37##[['18:37', 'Burger Gezond', 944], ['18:37', 'Burger De Grote Honger', 49]]
18:38:7##[['18:38', 'Burger Gezond', 941], ['18:38', 'Burger De Grote Honger', 43]]
18:38:37##[['18:38', 'Burger Gezond', 940], ['18:38', 'Burger De Grote Honger', 39]]
18:39:7##[['18:39', 'Burger Gezond', 934], ['18:39', 'Burger De Grote Honger', 38]]
18:39:37##[['18:39', 'Burger Gezond', 933], ['18:39', 'Burger De Grote Honger', 34]]
18:40:7##[['18:40', 'Burger Gezond', 931], ['18:40', 'Burger De Grote Honger', 34]]
18:40:37##[['18:40', 'Burger Gezond', 921], ['18:40', 'Burger De Grote Honger', 32]]
18:41:7##[['18:41', 'Burger Gezond', 921], ['18:41', 'Burger De Grote Honger', 32]]
18:41:37##[['18:41', 'Burger Gezond', 920], ['18:41', 'Burger De Grote Honger', 26]]
18:42:7##[['18:42', 'Burger Gezond', 918], ['18:42', 'Burger De Grote Honger', 17]]
18:42:37##[['18:42', 'Burger Gezond', 912], ['18:42', 'Burger De Grote Honger', 16]]
18:43:7##[['18:43', 'Burger Gezond', 910], ['18:43', 'Burger De Grote Honger', 15]]
18:43:37##[['18:43', 'Burger Gezond', 904], ['18:43', 'Burger De Grote Honger', 15]]
18:44:7##[['18:44', 'Burger Gezond', 904], ['18:44', 'Burger De Grote Honger', 7]]
18:44:37##[['18:44', 'Burger Gezond', 896], ['18:44', 'Burger De Grote Honger', 5]]
18:45:7##[['18:45', 'Burger Gezond', 892], ['18:45', 'Burger De Grote Honger', 5]]
18:45:37##[['18:45', 'Burger Gezond', 886], ['18:45', 'Burger De Grote Honger', 5]]
18:46:7##[['18:46', 'Burger Gezond', 500], ['18:46', 'Burger De Grote Honger', 499]]
18:46:18##[['18:46', 'Burger Gezond', 500], ['18:46', 'Burger De Grote Honger', 499]]
18:46:48##[['18:46', 'Burger Gezond', 492], ['18:46', 'Burger De Grote Honger', 498]]
18:47:18##[['18:47', 'Burger Gezond', 486], ['18:47', 'Burger De Grote Honger', 497]]
18:47:48##[['18:47', 'Burger Gezond', 480], ['18:47', 'Burger De Grote Honger', 497]]
18:48:18##[['18:48', 'Burger Gezond', 471], ['18:48', 'Burger De Grote Honger', 495]]
18:48:48##[['18:48', 'Burger Gezond', 465], ['18:48', 'Burger De Grote Honger', 495]]
18:49:18##[['18:49', 'Burger Gezond', 1000], ['18:49', 'Burger De Grote Honger', 992]]
18:49:48##[['18:49', 'Burger Gezond', 999], ['18:49', 'Burger De Grote Honger', 988]]
18:50:18##[['18:50', 'Burger Gezond', 990], ['18:50', 'Burger De Grote Honger', 984]]
18:50:50##[['18:50', 'Burger Gezond', 989], ['18:50', 'Burger De Grote Honger', 978]]
18:51:20##[['18:51', 'Burger Gezond', 985], ['18:51', 'Burger De Grote Honger', 977]]
18:51:50##[['18:51', 'Burger Gezond', 979], ['18:51', 'Burger De Grote Honger', 975]]
18:52:20##[['18:52', 'Burger Gezond', 977], ['18:52', 'Burger De Grote Honger', 974]]
19:8:1##[['19:8', 'Burger Gezond', 883], ['19:8', 'Burger De Grote Honger', 883]]
19:8:1##[['19:8', 'Cola', 944], ['19:8', 'Cola Zero', 956], ['19:8', 'Fanta', 950], ['19:8', 'Water', 949], ['19:8', 'Spuitwater', 951], ['19:8', 'Jupiler', 955]]
19:8:1##[['19:8', 'Ketchup', 971], ['19:8', 'Mayonaise', 974], ['19:8', 'BBQ saus', 970], ['19:8', 'Tartaar saus', 968]]
19:8:1##[['19:8', 'Burger Gezond', 883], ['19:8', 'Burger De Grote Honger', 883]]
19:8:1##[['19:8', 'Cola', 944], ['19:8', 'Cola Zero', 956], ['19:8', 'Fanta', 950], ['19:8', 'Water', 949], ['19:8', 'Spuitwater', 951], ['19:8', 'Jupiler', 955]]
19:8:1##[['19:8', 'Ketchup', 971], ['19:8', 'Mayonaise', 974], ['19:8', 'BBQ saus', 970], ['19:8', 'Tartaar saus', 968]]
19:8:31##[['19:8', 'Burger Gezond', 883], ['19:8', 'Burger De Grote Honger', 879]]
19:8:31##[['19:8', 'Cola', 943], ['19:8', 'Cola Zero', 953], ['19:8', 'Fanta', 949], ['19:8', 'Water', 949], ['19:8', 'Spuitwater', 950], ['19:8', 'Jupiler', 955]]
19:8:31##[['19:8', 'Ketchup', 971], ['19:8', 'Mayonaise', 974], ['19:8', 'BBQ saus', 970], ['19:8', 'Tartaar saus', 967]]
19:9:1##[['19:9', 'Burger Gezond', 882], ['19:9', 'Burger De Grote Honger', 871]]
19:9:1##[['19:9', 'Cola', 941], ['19:9', 'Cola Zero', 950], ['19:9', 'Fanta', 946], ['19:9', 'Water', 944], ['19:9', 'Spuitwater', 946], ['19:9', 'Jupiler', 954]]
19:9:1##[['19:9', 'Ketchup', 970], ['19:9', 'Mayonaise', 972], ['19:9', 'BBQ saus', 967], ['19:9', 'Tartaar saus', 965]]
19:9:31##[['19:9', 'Burger Gezond', 876], ['19:9', 'Burger De Grote Honger', 871]]
19:9:31##[['19:9', 'Cola', 940], ['19:9', 'Cola Zero', 949], ['19:9', 'Fanta', 945], ['19:9', 'Water', 943], ['19:9', 'Spuitwater', 945], ['19:9', 'Jupiler', 953]]
19:9:31##[['19:9', 'Ketchup', 970], ['19:9', 'Mayonaise', 971], ['19:9', 'BBQ saus', 967], ['19:9', 'Tartaar saus', 964]]
19:10:1##[['19:10', 'Burger Gezond', 866], ['19:10', 'Burger De Grote Honger', 870]]
19:10:1##[['19:10', 'Cola', 939], ['19:10', 'Cola Zero', 948], ['19:10', 'Fanta', 944], ['19:10', 'Water', 937], ['19:10', 'Spuitwater', 943], ['19:10', 'Jupiler', 951]]
19:10:1##[['19:10', 'Ketchup', 966], ['19:10', 'Mayonaise', 971], ['19:10', 'BBQ saus', 967], ['19:10', 'Tartaar saus', 962]]
19:10:31##[['19:10', 'Burger Gezond', 865], ['19:10', 'Burger De Grote Honger', 870]]
19:10:31##[['19:10', 'Cola', 938], ['19:10', 'Cola Zero', 947], ['19:10', 'Fanta', 943], ['19:10', 'Water', 932], ['19:10', 'Spuitwater', 943], ['19:10', 'Jupiler', 950]]
19:10:31##[['19:10', 'Ketchup', 966], ['19:10', 'Mayonaise', 971], ['19:10', 'BBQ saus', 966], ['19:10', 'Tartaar saus', 962]]
19:11:1##[['19:11', 'Burger Gezond', 861], ['19:11', 'Burger De Grote Honger', 866]]
19:11:1##[['19:11', 'Cola', 936], ['19:11', 'Cola Zero', 947], ['19:11', 'Fanta', 941], ['19:11', 'Water', 930], ['19:11', 'Spuitwater', 941], ['19:11', 'Jupiler', 948]]
19:11:1##[['19:11', 'Ketchup', 966], ['19:11', 'Mayonaise', 970], ['19:11', 'BBQ saus', 965], ['19:11', 'Tartaar saus', 962]]
19:11:31##[['19:11', 'Burger Gezond', 857], ['19:11', 'Burger De Grote Honger', 866]]
19:11:31##[['19:11', 'Cola', 935], ['19:11', 'Cola Zero', 944], ['19:11', 'Fanta', 940], ['19:11', 'Water', 928], ['19:11', 'Spuitwater', 941], ['19:11', 'Jupiler', 947]]
19:11:31##[['19:11', 'Ketchup', 966], ['19:11', 'Mayonaise', 970], ['19:11', 'BBQ saus', 965], ['19:11', 'Tartaar saus', 962]]
